timestamp,user_id,status_code,response_time_ms
2024-05-01 00:16:00,user_12,200,125
2024-05-01 00:16:00,user_11,200,198
2024-05-01 00:16:00,user_8,200,146
2024-05-01 00:16:00,user_20,200,195
2024-05-01 00:16:00,user_15,200,273
2024-05-01 00:17:00,user_17,200,157
2024-05-01 00:17:00,user_20,200,207
2024-05-01 00:17:00,user_16,200,191
2024-05-01 00:17:00,user_13,403,329
2024-05-01 00:17:00,user_2,200,133
2024-05-01 00:18:00,user_13,200,180
2024-05-01 00:18:00,user_15,200,207
2024-05-01 00:18:00,user_8,200,192
2024-05-01 00:18:00,user_9,200,219
2024-05-01 00:18:00,user_20,404,224
2024-05-01 00:19:00,user_18,200,195
2024-05-01 00:19:00,user_1,200,208
2024-05-01 00:19:00,user_2,200,152
2024-05-01 00:19:00,user_19,200,254
2024-05-01 00:19:00,user_6,200,150
2024-05-01 00:20:00,user_20,200,115
2024-05-01 00:20:00,user_8,200,194
2024-05-01 00:20:00,user_13,200,184
2024-05-01 00:20:00,user_7,200,297
2024-05-01 00:20:00,user_11,403,119
2024-05-01 00:21:00,user_18,200,136
2024-05-01 00:21:00,user_13,200,171
2024-05-01 00:21:00,user_9,404,214
2024-05-01 00:21:00,user_3,200,172
2024-05-01 00:21:00,user_11,200,174
2024-05-01 00:22:00,user_4,200,240
2024-05-01 00:22:00,user_3,200,153
2024-05-01 00:22:00,user_18,500,210
2024-05-01 00:22:00,user_5,200,191
2024-05-01 00:22:00,user_2,500,288
2024-05-01 00:23:00,user_13,404,191
2024-05-01 00:23:00,user_6,200,222
2024-05-01 00:23:00,user_19,200,192
2024-05-01 00:23:00,user_11,200,193
2024-05-01 00:23:00,user_8,200,218
2024-05-01 00:24:00,user_16,200,232
2024-05-01 00:24:00,user_6,200,165
2024-05-01 00:24:00,user_9,200,176
2024-05-01 00:24:00,user_3,200,178
2024-05-01 00:24:00,user_18,200,69
2024-05-01 00:25:00,user_3,200,271
2024-05-01 00:25:00,user_8,200,157
2024-05-01 00:25:00,user_13,200,156
2024-05-01 00:25:00,user_18,200,199
2024-05-01 00:25:00,user_2,200,202
2024-05-01 00:26:00,user_5,200,257
2024-05-01 00:26:00,user_17,200,168
2024-05-01 00:26:00,user_14,200,192
2024-05-01 00:26:00,user_11,200,191
2024-05-01 00:26:00,user_8,200,261
2024-05-01 00:27:00,user_13,200,164
2024-05-01 00:27:00,user_18,200,207
2024-05-01 00:27:00,user_1,200,224
2024-05-01 00:27:00,user_8,200,246
2024-05-01 00:27:00,user_9,200,261
2024-05-01 00:28:00,user_2,200,226
2024-05-01 00:28:00,user_1,200,200
2024-05-01 00:28:00,user_13,404,182
2024-05-01 00:28:00,user_7,404,307
2024-05-01 00:28:00,user_8,200,179
2024-05-01 00:29:00,user_4,200,235
2024-05-01 00:29:00,user_6,200,147
2024-05-01 00:29:00,user_13,200,83
2024-05-01 00:29:00,user_1,200,264
2024-05-01 00:29:00,user_17,200,186
2024-05-01 00:30:00,user_19,500,193
2024-05-01 00:30:00,user_11,200,159
2024-05-01 00:30:00,user_6,200,221
2024-05-01 00:30:00,user_4,200,132
2024-05-01 00:30:00,user_8,200,238
2024-05-01 00:31:00,user_6,200,155
2024-05-01 00:31:00,user_4,200,257
2024-05-01 00:31:00,user_5,200,185
2024-05-01 00:31:00,user_8,200,143
2024-05-01 00:31:00,user_17,404,228
2024-05-01 00:32:00,user_6,404,183
2024-05-01 00:32:00,user_9,200,248
2024-05-01 00:32:00,user_5,200,133
2024-05-01 00:32:00,user_8,404,185
2024-05-01 00:32:00,user_14,200,275
2024-05-01 00:33:00,user_13,200,257
2024-05-01 00:33:00,user_7,200,224
2024-05-01 00:33:00,user_6,200,249
2024-05-01 00:33:00,user_5,200,143
2024-05-01 00:33:00,user_12,404,179
2024-05-01 00:34:00,user_15,200,183
2024-05-01 00:34:00,user_16,200,242
2024-05-01 00:34:00,user_5,200,219
2024-05-01 00:34:00,user_7,200,239
2024-05-01 00:34:00,user_2,200,196
2024-05-01 00:35:00,user_11,200,259
2024-05-01 00:35:00,user_12,200,219
2024-05-01 00:35:00,user_18,403,240
2024-05-01 00:35:00,user_14,200,224
2024-05-01 00:35:00,user_10,200,183
2024-05-01 00:36:00,user_6,200,195
2024-05-01 00:36:00,user_17,200,293
2024-05-01 00:36:00,user_9,200,159
2024-05-01 00:36:00,user_18,200,192
2024-05-01 00:36:00,user_11,200,225
2024-05-01 00:37:00,user_13,200,311
2024-05-01 00:37:00,user_3,403,254
2024-05-01 00:37:00,user_4,500,115
2024-05-01 00:37:00,user_8,200,248
2024-05-01 00:37:00,user_11,200,241
2024-05-01 00:38:00,user_11,200,214
2024-05-01 00:38:00,user_14,200,105
2024-05-01 00:38:00,user_8,200,210
2024-05-01 00:38:00,user_10,403,188
2024-05-01 00:38:00,user_4,200,273
2024-05-01 00:39:00,user_6,403,125
2024-05-01 00:39:00,user_15,200,193
2024-05-01 00:39:00,user_13,500,179
2024-05-01 00:39:00,user_17,200,288
2024-05-01 00:39:00,user_5,200,140
2024-05-01 00:40:00,user_2,200,184
2024-05-01 00:40:00,user_12,404,204
2024-05-01 00:40:00,user_7,200,237
2024-05-01 00:40:00,user_15,200,213
2024-05-01 00:40:00,user_6,200,219
2024-05-01 00:41:00,user_13,200,230
2024-05-01 00:41:00,user_17,200,230
2024-05-01 00:41:00,user_9,200,227
2024-05-01 00:41:00,user_3,200,123
2024-05-01 00:41:00,user_5,200,180
2024-05-01 00:42:00,user_14,200,291
2024-05-01 00:42:00,user_2,200,138
2024-05-01 00:42:00,user_19,200,302
2024-05-01 00:42:00,user_20,200,267
2024-05-01 00:42:00,user_18,200,160
2024-05-01 00:43:00,user_16,200,172
2024-05-01 00:43:00,user_18,200,152
2024-05-01 00:43:00,user_17,200,215
2024-05-01 00:43:00,user_13,200,192
2024-05-01 00:43:00,user_1,500,97
2024-05-01 00:44:00,user_17,200,174
2024-05-01 00:44:00,user_3,200,241
2024-05-01 00:44:00,user_15,200,235
2024-05-01 00:44:00,user_12,200,193
2024-05-01 00:44:00,user_10,200,199
2024-05-01 00:45:00,user_16,200,152
2024-05-01 00:45:00,user_17,200,196
2024-05-01 00:45:00,user_4,200,204
2024-05-01 00:45:00,user_2,200,192
2024-05-01 00:45:00,user_18,200,277
2024-05-01 00:46:00,user_2,200,99
2024-05-01 00:46:00,user_4,200,228
2024-05-01 00:46:00,user_3,200,168
2024-05-01 00:46:00,user_16,200,147
2024-05-01 00:46:00,user_12,404,279
2024-05-01 00:47:00,user_1,404,210
2024-05-01 00:47:00,user_4,200,174
2024-05-01 00:47:00,user_5,200,206
2024-05-01 00:47:00,user_10,200,197
2024-05-01 00:47:00,user_9,200,245
2024-05-01 00:48:00,user_19,200,181
2024-05-01 00:48:00,user_5,200,208
2024-05-01 00:48:00,user_15,200,231
2024-05-01 00:48:00,user_12,500,197
2024-05-01 00:48:00,user_14,200,150
2024-05-01 00:49:00,user_4,200,312
2024-05-01 00:49:00,user_14,200,162
2024-05-01 00:49:00,user_11,200,225
2024-05-01 00:49:00,user_1,200,214
2024-05-01 00:49:00,user_6,200,187
2024-05-01 00:50:00,user_20,500,285
2024-05-01 00:50:00,user_14,200,146
2024-05-01 00:50:00,user_2,200,192
2024-05-01 00:50:00,user_17,200,196
2024-05-01 00:50:00,user_7,200,230
2024-05-01 00:51:00,user_20,200,163
2024-05-01 00:51:00,user_9,200,166
2024-05-01 00:51:00,user_13,200,169
2024-05-01 00:51:00,user_4,200,280
2024-05-01 00:51:00,user_7,200,244
2024-05-01 00:52:00,user_17,200,250
2024-05-01 00:52:00,user_8,200,193
2024-05-01 00:52:00,user_5,200,136
2024-05-01 00:52:00,user_1,200,218
2024-05-01 00:52:00,user_16,200,152
2024-05-01 00:53:00,user_12,200,187
2024-05-01 00:53:00,user_18,200,174
2024-05-01 00:53:00,user_15,200,211
2024-05-01 00:53:00,user_19,200,148
2024-05-01 00:53:00,user_10,200,272
2024-05-01 00:54:00,user_12,200,190
2024-05-01 00:54:00,user_7,200,244
2024-05-01 00:54:00,user_16,404,221
2024-05-01 00:54:00,user_15,200,143
2024-05-01 00:54:00,user_8,200,112
2024-05-01 00:55:00,user_11,403,165
2024-05-01 00:55:00,user_4,200,155
2024-05-01 00:55:00,user_8,200,228
2024-05-01 00:55:00,user_6,200,246
2024-05-01 00:55:00,user_3,200,173
2024-05-01 00:56:00,user_13,200,199
2024-05-01 00:56:00,user_8,200,226
2024-05-01 00:56:00,user_16,200,208
2024-05-01 00:56:00,user_6,404,98
2024-05-01 00:56:00,user_20,200,245
2024-05-01 00:57:00,user_8,200,12
2024-05-01 00:57:00,user_17,200,156
2024-05-01 00:57:00,user_20,200,270
2024-05-01 00:57:00,user_18,200,224
2024-05-01 00:57:00,user_1,200,204
2024-05-01 00:58:00,user_5,200,106
2024-05-01 00:58:00,user_15,200,182
2024-05-01 00:58:00,user_14,200,285
2024-05-01 00:58:00,user_18,200,226
2024-05-01 00:58:00,user_1,200,207
2024-05-01 00:59:00,user_12,404,279
2024-05-01 00:59:00,user_14,200,288
2024-05-01 00:59:00,user_7,200,208
2024-05-01 00:59:00,user_1,200,204
2024-05-01 00:59:00,user_19,200,230
2024-05-01 01:00:00,user_12,200,147
2024-05-01 01:00:00,user_15,404,243
2024-05-01 01:00:00,user_16,200,181
2024-05-01 01:00:00,user_6,200,192
2024-05-01 01:00:00,user_1,404,228
2024-05-01 01:01:00,user_4,200,208
2024-05-01 01:01:00,user_11,200,133
2024-05-01 01:01:00,user_16,200,316
2024-05-01 01:01:00,user_13,200,309
2024-05-01 01:01:00,user_1,200,134
2024-05-01 01:02:00,user_5,200,141
2024-05-01 01:02:00,user_8,200,249
2024-05-01 01:02:00,user_4,200,232
2024-05-01 01:02:00,user_7,200,200
2024-05-01 01:02:00,user_2,200,266
2024-05-01 01:03:00,user_2,200,190
2024-05-01 01:03:00,user_8,404,246
2024-05-01 01:03:00,user_11,200,123
2024-05-01 01:03:00,user_7,200,175
2024-05-01 01:03:00,user_15,200,168
2024-05-01 01:04:00,user_19,200,202
2024-05-01 01:04:00,user_15,200,223
2024-05-01 01:04:00,user_16,403,297
2024-05-01 01:04:00,user_3,200,234
2024-05-01 01:04:00,user_13,200,165
2024-05-01 01:05:00,user_16,200,207
2024-05-01 01:05:00,user_6,200,224
2024-05-01 01:05:00,user_17,200,176
2024-05-01 01:05:00,user_10,200,199
2024-05-01 01:05:00,user_5,200,145
2024-05-01 01:06:00,user_16,200,204
2024-05-01 01:06:00,user_7,404,149
2024-05-01 01:06:00,user_5,200,176
2024-05-01 01:06:00,user_12,200,132
2024-05-01 01:06:00,user_15,200,297
2024-05-01 01:07:00,user_10,404,204
2024-05-01 01:07:00,user_15,200,134
2024-05-01 01:07:00,user_14,200,173
2024-05-01 01:07:00,user_4,500,252
2024-05-01 01:07:00,user_6,200,250
2024-05-01 01:08:00,user_6,200,176
2024-05-01 01:08:00,user_8,200,145
2024-05-01 01:08:00,user_10,403,177
2024-05-01 01:08:00,user_5,200,179
2024-05-01 01:08:00,user_2,200,127
2024-05-01 01:09:00,user_1,200,218
2024-05-01 01:09:00,user_3,404,153
2024-05-01 01:09:00,user_13,200,203
2024-05-01 01:09:00,user_9,200,201
2024-05-01 01:09:00,user_8,404,191
2024-05-01 01:10:00,user_1,200,226
2024-05-01 01:10:00,user_12,200,242
2024-05-01 01:10:00,user_7,200,200
2024-05-01 01:10:00,user_13,200,203
2024-05-01 01:10:00,user_19,200,253
2024-05-01 01:11:00,user_19,200,249
2024-05-01 01:11:00,user_18,200,185
2024-05-01 01:11:00,user_6,200,177
2024-05-01 01:11:00,user_4,200,282
2024-05-01 01:11:00,user_15,200,152
2024-05-01 01:12:00,user_18,403,155
2024-05-01 01:12:00,user_1,200,237
2024-05-01 01:12:00,user_6,200,222
2024-05-01 01:12:00,user_19,404,235
2024-05-01 01:12:00,user_2,200,204
2024-05-01 01:13:00,user_19,200,170
2024-05-01 01:13:00,user_18,200,231
2024-05-01 01:13:00,user_16,404,216
2024-05-01 01:13:00,user_9,200,170
2024-05-01 01:13:00,user_5,200,161
2024-05-01 01:14:00,user_19,200,214
2024-05-01 01:14:00,user_4,200,205
2024-05-01 01:14:00,user_18,404,151
2024-05-01 01:14:00,user_1,200,169
2024-05-01 01:14:00,user_10,200,243
2024-05-01 01:15:00,user_13,200,158
2024-05-01 01:15:00,user_16,200,187
2024-05-01 01:15:00,user_15,200,156
2024-05-01 01:15:00,user_8,200,225
2024-05-01 01:15:00,user_14,500,169
2024-05-01 01:16:00,user_20,200,208
2024-05-01 01:16:00,user_10,404,276
2024-05-01 01:16:00,user_3,200,192
2024-05-01 01:16:00,user_9,500,253
2024-05-01 01:16:00,user_4,500,237
2024-05-01 01:17:00,user_17,200,183
2024-05-01 01:17:00,user_15,200,116
2024-05-01 01:17:00,user_3,200,304
2024-05-01 01:17:00,user_4,200,259
2024-05-01 01:17:00,user_12,200,162
2024-05-01 01:18:00,user_1,403,144
2024-05-01 01:18:00,user_4,200,236
2024-05-01 01:18:00,user_10,200,247
2024-05-01 01:18:00,user_11,200,202
2024-05-01 01:18:00,user_20,200,119
2024-05-01 01:19:00,user_20,200,118
2024-05-01 01:19:00,user_18,500,248
2024-05-01 01:19:00,user_14,200,187
2024-05-01 01:19:00,user_7,200,292
2024-05-01 01:19:00,user_8,200,259
2024-05-01 01:20:00,user_8,200,218
2024-05-01 01:20:00,user_4,200,228
2024-05-01 01:20:00,user_14,200,167
2024-05-01 01:20:00,user_17,200,248
2024-05-01 01:20:00,user_7,200,168
2024-05-01 01:21:00,user_5,200,113
2024-05-01 01:21:00,user_20,200,190
2024-05-01 01:21:00,user_19,403,216
2024-05-01 01:21:00,user_18,200,314
2024-05-01 01:21:00,user_13,200,163
2024-05-01 01:22:00,user_7,200,307
2024-05-01 01:22:00,user_18,200,180
2024-05-01 01:22:00,user_4,200,181
2024-05-01 01:22:00,user_15,200,171
2024-05-01 01:22:00,user_9,200,220
2024-05-01 01:23:00,user_11,200,157
2024-05-01 01:23:00,user_5,404,216
2024-05-01 01:23:00,user_20,200,279
2024-05-01 01:23:00,user_19,200,191
2024-05-01 01:23:00,user_4,200,203
2024-05-01 01:24:00,user_14,200,240
2024-05-01 01:24:00,user_6,500,198
2024-05-01 01:24:00,user_9,200,225
2024-05-01 01:24:00,user_2,500,148
2024-05-01 01:24:00,user_19,404,211
2024-05-01 01:25:00,user_4,200,216
2024-05-01 01:25:00,user_18,200,169
2024-05-01 01:25:00,user_5,200,187
2024-05-01 01:25:00,user_19,200,213
2024-05-01 01:25:00,user_15,200,203
2024-05-01 01:26:00,user_15,200,210
2024-05-01 01:26:00,user_3,200,163
2024-05-01 01:26:00,user_5,200,141
2024-05-01 01:26:00,user_12,200,230
2024-05-01 01:26:00,user_9,200,145
2024-05-01 01:27:00,user_20,200,259
2024-05-01 01:27:00,user_13,200,222
2024-05-01 01:27:00,user_15,500,258
2024-05-01 01:27:00,user_8,200,235
2024-05-01 01:27:00,user_6,200,156
2024-05-01 01:28:00,user_15,200,158
2024-05-01 01:28:00,user_11,200,210
2024-05-01 01:28:00,user_13,500,112
2024-05-01 01:28:00,user_18,200,250
2024-05-01 01:28:00,user_19,404,202
2024-05-01 01:29:00,user_13,200,110
2024-05-01 01:29:00,user_19,200,229
2024-05-01 01:29:00,user_15,200,169
2024-05-01 01:29:00,user_1,200,205
2024-05-01 01:29:00,user_20,404,201
2024-05-01 01:30:00,user_13,200,158
2024-05-01 01:30:00,user_4,200,216
2024-05-01 01:30:00,user_6,200,212
2024-05-01 01:30:00,user_10,500,124
2024-05-01 01:30:00,user_17,200,180
2024-05-01 01:31:00,user_20,200,77
2024-05-01 01:31:00,user_6,500,139
2024-05-01 01:31:00,user_13,500,212
2024-05-01 01:31:00,user_3,404,220
2024-05-01 01:31:00,user_5,200,238
2024-05-01 01:32:00,user_3,500,217
2024-05-01 01:32:00,user_13,200,172
2024-05-01 01:32:00,user_11,200,277
2024-05-01 01:32:00,user_5,200,228
2024-05-01 01:32:00,user_14,200,298
2024-05-01 01:33:00,user_6,200,314
2024-05-01 01:33:00,user_20,200,249
2024-05-01 01:33:00,user_2,200,255
2024-05-01 01:33:00,user_8,200,209
2024-05-01 01:33:00,user_16,200,224
2024-05-01 01:34:00,user_20,200,130
2024-05-01 01:34:00,user_3,500,126
2024-05-01 01:34:00,user_15,200,169
2024-05-01 01:34:00,user_13,200,180
2024-05-01 01:34:00,user_9,200,146
2024-05-01 01:35:00,user_16,200,218
2024-05-01 01:35:00,user_20,200,158
2024-05-01 01:35:00,user_9,200,172
2024-05-01 01:35:00,user_19,403,163
2024-05-01 01:35:00,user_3,200,249
2024-05-01 01:36:00,user_5,200,179
2024-05-01 01:36:00,user_16,200,225
2024-05-01 01:36:00,user_14,200,175
2024-05-01 01:36:00,user_10,200,134
2024-05-01 01:36:00,user_8,200,229
2024-05-01 01:37:00,user_10,200,228
2024-05-01 01:37:00,user_4,200,129
2024-05-01 01:37:00,user_9,200,161
2024-05-01 01:37:00,user_1,200,241
2024-05-01 01:37:00,user_3,200,214
2024-05-01 01:38:00,user_6,200,137
2024-05-01 01:38:00,user_8,200,178
2024-05-01 01:38:00,user_3,200,254
2024-05-01 01:38:00,user_20,200,277
2024-05-01 01:38:00,user_10,200,266
2024-05-01 01:39:00,user_18,200,181
2024-05-01 01:39:00,user_14,200,254
2024-05-01 01:39:00,user_7,200,233
2024-05-01 01:39:00,user_2,404,227
2024-05-01 01:39:00,user_11,200,185
2024-05-01 01:40:00,user_10,200,174
2024-05-01 01:40:00,user_6,200,229
2024-05-01 01:40:00,user_1,200,231
2024-05-01 01:40:00,user_4,200,217
2024-05-01 01:40:00,user_7,200,162
2024-05-01 01:41:00,user_9,200,193
2024-05-01 01:41:00,user_5,200,185
2024-05-01 01:41:00,user_13,200,184
2024-05-01 01:41:00,user_2,200,264
2024-05-01 01:41:00,user_11,200,204
2024-05-01 01:42:00,user_7,200,175
2024-05-01 01:42:00,user_8,200,186
2024-05-01 01:42:00,user_2,200,175
2024-05-01 01:42:00,user_14,200,238
2024-05-01 01:42:00,user_17,200,238
2024-05-01 01:43:00,user_15,200,145
2024-05-01 01:43:00,user_11,200,278
2024-05-01 01:43:00,user_16,404,164
2024-05-01 01:43:00,user_6,200,237
2024-05-01 01:43:00,user_14,200,203
2024-05-01 01:44:00,user_8,200,169
2024-05-01 01:44:00,user_7,200,272
2024-05-01 01:44:00,user_12,200,210
2024-05-01 01:44:00,user_1,200,232
2024-05-01 01:44:00,user_20,200,294
2024-05-01 01:45:00,user_19,200,124
2024-05-01 01:45:00,user_5,200,191
2024-05-01 01:45:00,user_7,200,284
2024-05-01 01:45:00,user_12,200,116
2024-05-01 01:45:00,user_17,200,157
2024-05-01 01:46:00,user_8,200,111
2024-05-01 01:46:00,user_2,200,231
2024-05-01 01:46:00,user_14,200,144
2024-05-01 01:46:00,user_6,200,221
2024-05-01 01:46:00,user_3,200,223
2024-05-01 01:47:00,user_2,200,128
2024-05-01 01:47:00,user_19,200,231
2024-05-01 01:47:00,user_20,200,242
2024-05-01 01:47:00,user_12,200,260
2024-05-01 01:47:00,user_4,200,261
2024-05-01 01:48:00,user_6,200,174
2024-05-01 01:48:00,user_11,200,252
2024-05-01 01:48:00,user_13,200,235
2024-05-01 01:48:00,user_16,200,272
2024-05-01 01:48:00,user_15,200,215
2024-05-01 01:49:00,user_20,200,155
2024-05-01 01:49:00,user_12,500,196
2024-05-01 01:49:00,user_7,200,265
2024-05-01 01:49:00,user_10,200,166
2024-05-01 01:49:00,user_8,200,204
2024-05-01 01:50:00,user_10,200,135
2024-05-01 01:50:00,user_17,200,225
2024-05-01 01:50:00,user_15,404,219
2024-05-01 01:50:00,user_12,200,177
2024-05-01 01:50:00,user_9,200,142
2024-05-01 01:51:00,user_16,404,294
2024-05-01 01:51:00,user_6,200,122
2024-05-01 01:51:00,user_7,200,204
2024-05-01 01:51:00,user_5,404,96
2024-05-01 01:51:00,user_8,200,217
2024-05-01 01:52:00,user_20,200,166
2024-05-01 01:52:00,user_16,200,194
2024-05-01 01:52:00,user_1,200,201
2024-05-01 01:52:00,user_12,200,226
2024-05-01 01:52:00,user_14,404,126
2024-05-01 01:53:00,user_18,200,246
2024-05-01 01:53:00,user_19,200,197
2024-05-01 01:53:00,user_5,200,210
2024-05-01 01:53:00,user_11,200,272
2024-05-01 01:53:00,user_3,200,294
2024-05-01 01:54:00,user_13,404,231
2024-05-01 01:54:00,user_4,200,129
2024-05-01 01:54:00,user_1,200,181
2024-05-01 01:54:00,user_2,200,160
2024-05-01 01:54:00,user_20,404,213
2024-05-01 01:55:00,user_18,200,271
2024-05-01 01:55:00,user_2,404,194
2024-05-01 01:55:00,user_20,200,158
2024-05-01 01:55:00,user_3,200,167
2024-05-01 01:55:00,user_1,200,115
2024-05-01 01:56:00,user_19,200,184
2024-05-01 01:56:00,user_1,200,207
2024-05-01 01:56:00,user_11,200,159
2024-05-01 01:56:00,user_14,200,229
2024-05-01 01:56:00,user_13,200,188
2024-05-01 01:57:00,user_17,200,230
2024-05-01 01:57:00,user_5,500,213
2024-05-01 01:57:00,user_8,200,135
2024-05-01 01:57:00,user_9,200,250
2024-05-01 01:57:00,user_7,200,220
2024-05-01 01:58:00,user_3,200,205
2024-05-01 01:58:00,user_15,200,186
2024-05-01 01:58:00,user_12,200,254
2024-05-01 01:58:00,user_8,200,222
2024-05-01 01:58:00,user_19,200,294
2024-05-01 01:59:00,user_1,200,151
2024-05-01 01:59:00,user_7,200,243
2024-05-01 01:59:00,user_12,200,167
2024-05-01 01:59:00,user_20,200,196
2024-05-01 01:59:00,user_4,200,210
2024-05-01 02:00:00,user_18,200,143
2024-05-01 02:00:00,user_10,404,173
2024-05-01 02:00:00,user_3,404,243
2024-05-01 02:00:00,user_7,200,172
2024-05-01 02:00:00,user_19,200,227
2024-05-01 02:01:00,user_12,200,272
2024-05-01 02:01:00,user_1,200,134
2024-05-01 02:01:00,user_10,404,278
2024-05-01 02:01:00,user_7,500,174
2024-05-01 02:01:00,user_6,200,169
2024-05-01 02:02:00,user_12,200,146
2024-05-01 02:02:00,user_18,404,177
2024-05-01 02:02:00,user_5,200,257
2024-05-01 02:02:00,user_6,200,104
2024-05-01 02:02:00,user_11,200,249
2024-05-01 02:03:00,user_18,200,258
2024-05-01 02:03:00,user_5,200,137
2024-05-01 02:03:00,user_3,200,164
2024-05-01 02:03:00,user_10,200,205
2024-05-01 02:03:00,user_12,200,143
2024-05-01 02:04:00,user_6,200,277
2024-05-01 02:04:00,user_11,200,130
2024-05-01 02:04:00,user_1,500,174
2024-05-01 02:04:00,user_4,200,145
2024-05-01 02:04:00,user_9,404,189
2024-05-01 02:05:00,user_10,200,227
2024-05-01 02:05:00,user_5,200,185
2024-05-01 02:05:00,user_7,200,169
2024-05-01 02:05:00,user_19,200,125
2024-05-01 02:05:00,user_8,200,211
2024-05-01 02:06:00,user_8,200,125
2024-05-01 02:06:00,user_7,200,162
2024-05-01 02:06:00,user_5,200,242
2024-05-01 02:06:00,user_20,200,177
2024-05-01 02:06:00,user_1,200,156
2024-05-01 02:07:00,user_6,200,233
2024-05-01 02:07:00,user_19,200,102
2024-05-01 02:07:00,user_11,200,164
2024-05-01 02:07:00,user_15,200,177
2024-05-01 02:07:00,user_7,200,187
2024-05-01 02:08:00,user_1,200,213
2024-05-01 02:08:00,user_10,200,204
2024-05-01 02:08:00,user_11,200,147
2024-05-01 02:08:00,user_13,404,214
2024-05-01 02:08:00,user_5,200,136
2024-05-01 02:09:00,user_10,200,125
2024-05-01 02:09:00,user_11,500,157
2024-05-01 02:09:00,user_4,200,264
2024-05-01 02:09:00,user_19,200,209
2024-05-01 02:09:00,user_16,200,126
2024-05-01 02:10:00,user_7,200,282
2024-05-01 02:10:00,user_9,200,177
2024-05-01 02:10:00,user_3,200,226
2024-05-01 02:10:00,user_8,200,210
2024-05-01 02:10:00,user_20,200,123
2024-05-01 02:11:00,user_6,200,221
2024-05-01 02:11:00,user_16,200,254
2024-05-01 02:11:00,user_9,200,141
2024-05-01 02:11:00,user_4,200,130
2024-05-01 02:11:00,user_14,200,209
2024-05-01 02:12:00,user_10,200,214
2024-05-01 02:12:00,user_12,200,237
2024-05-01 02:12:00,user_15,200,261
2024-05-01 02:12:00,user_6,200,288
